t1_size_mb,t2_size_mb,workload,block_request_count,total_block_request_size_gb,total_write_block_request_size_ratio,total_read_misalignment_size_gb,total_write_misalignment_size_gb,read_misalignment_hit_rate,write_misalignment_hit_rate,t1_hit_rate,t2_hit_rate,miss_rate,cold_miss_rate,t1_miss_size_gb,total_backing_store_request_size_gb,p_t1_miss_iat_0.0001,p_t1_miss_iat_0.001,p_t1_miss_iat_0.01,p_t1_miss_iat_0.05,p_t1_miss_iat_0.1,p_t1_miss_iat_0.15,p_t1_miss_iat_0.2,p_t1_miss_iat_0.25,p_t1_miss_iat_0.3,p_t1_miss_iat_0.4,p_t1_miss_iat_0.5,p_t1_miss_iat_0.6,p_t1_miss_iat_0.75,p_t1_miss_iat_0.9,p_t1_miss_iat_0.95,p_t1_miss_iat_0.99,p_t1_miss_iat_0.999,p_t1_miss_iat_0.9999,p_t1_miss_iat_0.99999,p_t1_miss_size_0.0001,p_t1_miss_size_0.001,p_t1_miss_size_0.01,p_t1_miss_size_0.05,p_t1_miss_size_0.1,p_t1_miss_size_0.15,p_t1_miss_size_0.2,p_t1_miss_size_0.25,p_t1_miss_size_0.3,p_t1_miss_size_0.4,p_t1_miss_size_0.5,p_t1_miss_size_0.6,p_t1_miss_size_0.75,p_t1_miss_size_0.9,p_t1_miss_size_0.95,p_t1_miss_size_0.99,p_t1_miss_size_0.999,p_t1_miss_size_0.9999,p_t1_miss_size_0.99999,p_backing_store_iat_0.0001,p_backing_store_iat_0.001,p_backing_store_iat_0.01,p_backing_store_iat_0.05,p_backing_store_iat_0.1,p_backing_store_iat_0.15,p_backing_store_iat_0.2,p_backing_store_iat_0.25,p_backing_store_iat_0.3,p_backing_store_iat_0.4,p_backing_store_iat_0.5,p_backing_store_iat_0.6,p_backing_store_iat_0.75,p_backing_store_iat_0.9,p_backing_store_iat_0.95,p_backing_store_iat_0.99,p_backing_store_iat_0.999,p_backing_store_iat_0.9999,p_backing_store_iat_0.99999,p_backing_store_size_0.0001,p_backing_store_size_0.001,p_backing_store_size_0.01,p_backing_store_size_0.05,p_backing_store_size_0.1,p_backing_store_size_0.15,p_backing_store_size_0.2,p_backing_store_size_0.25,p_backing_store_size_0.3,p_backing_store_size_0.4,p_backing_store_size_0.5,p_backing_store_size_0.6,p_backing_store_size_0.75,p_backing_store_size_0.9,p_backing_store_size_0.95,p_backing_store_size_0.99,p_backing_store_size_0.999,p_backing_store_size_0.9999,p_backing_store_size_0.99999,p_backing_store_jump_0.0001,p_backing_store_jump_0.001,p_backing_store_jump_0.01,p_backing_store_jump_0.05,p_backing_store_jump_0.1,p_backing_store_jump_0.15,p_backing_store_jump_0.2,p_backing_store_jump_0.25,p_backing_store_jump_0.3,p_backing_store_jump_0.4,p_backing_store_jump_0.5,p_backing_store_jump_0.6,p_backing_store_jump_0.75,p_backing_store_jump_0.9,p_backing_store_jump_0.95,p_backing_store_jump_0.99,p_backing_store_jump_0.999,p_backing_store_jump_0.9999,p_backing_store_jump_0.99999,physical_t1_hit_rate,physical_t2_hit_rate,percent_diff
1000.0,80000.0,w78,5493107,139.832378368,0.4535465171385048,9.91207168,12.468512256,0.970627311686269,0.9811047814556522,0.6661852594587213,0.2888741550561435,0.0,0.044940585485135194,112.106131456,67.815785984,20.0,26.0,35.0,66.0,136.0,248.0,272.0,298.0,331.0,432.0,690.0,2339.0,9953.0,222707.0,920346.75,3400358.2000000067,5023295.0,10017162.441993369,16513934.136262596,4096.0,4096.0,4096.0,4096.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,12288.0,24576.0,65536.0,110592.0,270336.0,577536.0,1056768.0,1060864.0,0.0,25.0,34.0,68.0,140.0,245.0,264.0,283.0,305.0,366.0,479.0,748.0,7608.0,471930.60000000056,1014140.0,3900107.58,5297200.216001056,10629363.342399478,17334295.090938725,512.0,512.0,1024.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,8192.0,57344.0,111104.0,278016.0,589824.0,1052672.0,1056768.0,-52023855776.4608,-49371123712.0,-43886864629.76,-23424529254.399998,-15486636032.0,-9035530240.0,-4257923072.0,-1313341440.0,-153075712.0,-8192.0,0.0,0.0,331300864.0,16655826124.800001,25112408064.0,44331106304.0,49371168768.0,51710174417.6112,52862279680.0,0.640566666667,0.807033333333,0.1021086778217607
1000.0,96000.0,w78,5493107,139.832378368,0.4535465171385048,9.91207168,12.468512256,0.970627311686269,0.9811047814556522,0.6661852594587213,0.2888741550561435,0.0,0.044940585485135194,112.106131456,67.815785984,20.0,26.0,35.0,66.0,136.0,248.0,272.0,298.0,331.0,432.0,690.0,2339.0,9953.0,222707.0,920346.75,3400358.2000000067,5023295.0,10017162.441993369,16513934.136262596,4096.0,4096.0,4096.0,4096.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,12288.0,24576.0,65536.0,110592.0,270336.0,577536.0,1056768.0,1060864.0,0.0,25.0,34.0,68.0,140.0,245.0,264.0,283.0,305.0,366.0,479.0,748.0,7608.0,471930.60000000056,1014140.0,3900107.58,5297200.216001056,10629363.342399478,17334295.090938725,512.0,512.0,1024.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,8192.0,57344.0,111104.0,278016.0,589824.0,1052672.0,1056768.0,-52023855776.4608,-49371123712.0,-43886864629.76,-23424529254.399998,-15486636032.0,-9035530240.0,-4257923072.0,-1313341440.0,-153075712.0,-8192.0,0.0,0.0,331300864.0,16655826124.800001,25112408064.0,44331106304.0,49371168768.0,51710174417.6112,52862279680.0,0.64045,0.80675,0.0864726857057216
1000.0,112000.0,w78,5493107,139.832378368,0.4535465171385048,9.91207168,12.468512256,0.970627311686269,0.9811047814556522,0.6661852594587213,0.2888741550561435,0.0,0.044940585485135194,112.106131456,67.815785984,20.0,26.0,35.0,66.0,136.0,248.0,272.0,298.0,331.0,432.0,690.0,2339.0,9953.0,222707.0,920346.75,3400358.2000000067,5023295.0,10017162.441993369,16513934.136262596,4096.0,4096.0,4096.0,4096.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,12288.0,24576.0,65536.0,110592.0,270336.0,577536.0,1056768.0,1060864.0,0.0,25.0,34.0,68.0,140.0,245.0,264.0,283.0,305.0,366.0,479.0,748.0,7608.0,471930.60000000056,1014140.0,3900107.58,5297200.216001056,10629363.342399478,17334295.090938725,512.0,512.0,1024.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,8192.0,57344.0,111104.0,278016.0,589824.0,1052672.0,1056768.0,-52023855776.4608,-49371123712.0,-43886864629.76,-23424529254.399998,-15486636032.0,-9035530240.0,-4257923072.0,-1313341440.0,-153075712.0,-8192.0,0.0,0.0,331300864.0,16655826124.800001,25112408064.0,44331106304.0,49371168768.0,51710174417.6112,52862279680.0,0.6406999999999999,0.807333333333,0.1232367628410897
1000.0,128000.0,w78,5493107,139.832378368,0.4535465171385048,9.91207168,12.468512256,0.970627311686269,0.9811047814556522,0.6661852594587213,0.2888741550561435,0.0,0.044940585485135194,112.106131456,67.815785984,20.0,26.0,35.0,66.0,136.0,248.0,272.0,298.0,331.0,432.0,690.0,2339.0,9953.0,222707.0,920346.75,3400358.2000000067,5023295.0,10017162.441993369,16513934.136262596,4096.0,4096.0,4096.0,4096.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,12288.0,24576.0,65536.0,110592.0,270336.0,577536.0,1056768.0,1060864.0,0.0,25.0,34.0,68.0,140.0,245.0,264.0,283.0,305.0,366.0,479.0,748.0,7608.0,471930.60000000056,1014140.0,3900107.58,5297200.216001056,10629363.342399478,17334295.090938725,512.0,512.0,1024.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,8192.0,57344.0,111104.0,278016.0,589824.0,1052672.0,1056768.0,-52023855776.4608,-49371123712.0,-43886864629.76,-23424529254.399998,-15486636032.0,-9035530240.0,-4257923072.0,-1313341440.0,-153075712.0,-8192.0,0.0,0.0,331300864.0,16655826124.800001,25112408064.0,44331106304.0,49371168768.0,51710174417.6112,52862279680.0,0.640633333333,0.806766666667,0.1282036292125055
2000.0,16000.0,w78,5493107,139.832378368,0.4535465171385048,9.91207168,12.468512256,0.970627311686269,0.9811047814556522,0.7041508367082232,0.2509085778066416,0.0,0.044940585485135194,107.893981184,67.815785984,20.0,26.0,35.0,66.0,135.0,248.0,271.0,296.0,329.0,425.0,672.0,2278.0,9948.0,232644.0,943646.25,3446376.550000011,5023421.690000001,10089502.50299834,16626008.262467384,4096.0,4096.0,4096.0,4096.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,12288.0,20480.0,65536.0,102400.0,270336.0,573440.0,1056768.0,1060864.0,0.0,25.0,34.0,68.0,140.0,245.0,264.0,283.0,305.0,366.0,479.0,748.0,7608.0,471930.60000000056,1014140.0,3900107.58,5297200.216001056,10629363.342399478,17334295.090938725,512.0,512.0,1024.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,8192.0,57344.0,111104.0,278016.0,589824.0,1052672.0,1056768.0,-52023855776.4608,-49371123712.0,-43886864629.76,-23424529254.399998,-15486636032.0,-9035530240.0,-4257923072.0,-1313341440.0,-153075712.0,-8192.0,0.0,0.0,331300864.0,16655826124.800001,25112408064.0,44331106304.0,49371168768.0,51710174417.6112,52862279680.0,0.681633333333,0.7737999999999999,0.057899957080192
2000.0,32000.0,w78,5493107,139.832378368,0.4535465171385048,9.91207168,12.468512256,0.970627311686269,0.9811047814556522,0.7041508367082232,0.2509085778066416,0.0,0.044940585485135194,107.893981184,67.815785984,20.0,26.0,35.0,66.0,135.0,248.0,271.0,296.0,329.0,425.0,672.0,2278.0,9948.0,232644.0,943646.25,3446376.550000011,5023421.690000001,10089502.50299834,16626008.262467384,4096.0,4096.0,4096.0,4096.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,12288.0,20480.0,65536.0,102400.0,270336.0,573440.0,1056768.0,1060864.0,0.0,25.0,34.0,68.0,140.0,245.0,264.0,283.0,305.0,366.0,479.0,748.0,7608.0,471930.60000000056,1014140.0,3900107.58,5297200.216001056,10629363.342399478,17334295.090938725,512.0,512.0,1024.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,8192.0,57344.0,111104.0,278016.0,589824.0,1052672.0,1056768.0,-52023855776.4608,-49371123712.0,-43886864629.76,-23424529254.399998,-15486636032.0,-9035530240.0,-4257923072.0,-1313341440.0,-153075712.0,-8192.0,0.0,0.0,331300864.0,16655826124.800001,25112408064.0,44331106304.0,49371168768.0,51710174417.6112,52862279680.0,0.681633333333,0.781466666667,0.0608504331567403
2000.0,48000.0,w78,5493107,139.832378368,0.4535465171385048,9.91207168,12.468512256,0.970627311686269,0.9811047814556522,0.7041508367082232,0.2509085778066416,0.0,0.044940585485135194,107.893981184,67.815785984,20.0,26.0,35.0,66.0,135.0,248.0,271.0,296.0,329.0,425.0,672.0,2278.0,9948.0,232644.0,943646.25,3446376.550000011,5023421.690000001,10089502.50299834,16626008.262467384,4096.0,4096.0,4096.0,4096.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,12288.0,20480.0,65536.0,102400.0,270336.0,573440.0,1056768.0,1060864.0,0.0,25.0,34.0,68.0,140.0,245.0,264.0,283.0,305.0,366.0,479.0,748.0,7608.0,471930.60000000056,1014140.0,3900107.58,5297200.216001056,10629363.342399478,17334295.090938725,512.0,512.0,1024.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,8192.0,57344.0,111104.0,278016.0,589824.0,1052672.0,1056768.0,-52023855776.4608,-49371123712.0,-43886864629.76,-23424529254.399998,-15486636032.0,-9035530240.0,-4257923072.0,-1313341440.0,-153075712.0,-8192.0,0.0,0.0,331300864.0,16655826124.800001,25112408064.0,44331106304.0,49371168768.0,51710174417.6112,52862279680.0,0.6816666666669999,0.781633333333,0.0598156755436714
2000.0,64000.0,w78,5493107,139.832378368,0.4535465171385048,9.91207168,12.468512256,0.970627311686269,0.9811047814556522,0.7041508367082232,0.2509085778066416,0.0,0.044940585485135194,107.893981184,67.815785984,20.0,26.0,35.0,66.0,135.0,248.0,271.0,296.0,329.0,425.0,672.0,2278.0,9948.0,232644.0,943646.25,3446376.550000011,5023421.690000001,10089502.50299834,16626008.262467384,4096.0,4096.0,4096.0,4096.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,12288.0,20480.0,65536.0,102400.0,270336.0,573440.0,1056768.0,1060864.0,0.0,25.0,34.0,68.0,140.0,245.0,264.0,283.0,305.0,366.0,479.0,748.0,7608.0,471930.60000000056,1014140.0,3900107.58,5297200.216001056,10629363.342399478,17334295.090938725,512.0,512.0,1024.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,8192.0,57344.0,111104.0,278016.0,589824.0,1052672.0,1056768.0,-52023855776.4608,-49371123712.0,-43886864629.76,-23424529254.399998,-15486636032.0,-9035530240.0,-4257923072.0,-1313341440.0,-153075712.0,-8192.0,0.0,0.0,331300864.0,16655826124.800001,25112408064.0,44331106304.0,49371168768.0,51710174417.6112,52862279680.0,0.6817333333329999,0.7819333333330001,0.068629594210514
2000.0,80000.0,w78,5493107,139.832378368,0.4535465171385048,9.91207168,12.468512256,0.970627311686269,0.9811047814556522,0.7041508367082232,0.2509085778066416,0.0,0.044940585485135194,107.893981184,67.815785984,20.0,26.0,35.0,66.0,135.0,248.0,271.0,296.0,329.0,425.0,672.0,2278.0,9948.0,232644.0,943646.25,3446376.550000011,5023421.690000001,10089502.50299834,16626008.262467384,4096.0,4096.0,4096.0,4096.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,12288.0,20480.0,65536.0,102400.0,270336.0,573440.0,1056768.0,1060864.0,0.0,25.0,34.0,68.0,140.0,245.0,264.0,283.0,305.0,366.0,479.0,748.0,7608.0,471930.60000000056,1014140.0,3900107.58,5297200.216001056,10629363.342399478,17334295.090938725,512.0,512.0,1024.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,8192.0,57344.0,111104.0,278016.0,589824.0,1052672.0,1056768.0,-52023855776.4608,-49371123712.0,-43886864629.76,-23424529254.399998,-15486636032.0,-9035530240.0,-4257923072.0,-1313341440.0,-153075712.0,-8192.0,0.0,0.0,331300864.0,16655826124.800001,25112408064.0,44331106304.0,49371168768.0,51710174417.6112,52862279680.0,0.6818000000000001,0.7818999999999999,0.060210532772429
2000.0,96000.0,w78,5493107,139.832378368,0.4535465171385048,9.91207168,12.468512256,0.970627311686269,0.9811047814556522,0.7041508367082232,0.2509085778066416,0.0,0.044940585485135194,107.893981184,67.815785984,20.0,26.0,35.0,66.0,135.0,248.0,271.0,296.0,329.0,425.0,672.0,2278.0,9948.0,232644.0,943646.25,3446376.550000011,5023421.690000001,10089502.50299834,16626008.262467384,4096.0,4096.0,4096.0,4096.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,12288.0,20480.0,65536.0,102400.0,270336.0,573440.0,1056768.0,1060864.0,0.0,25.0,34.0,68.0,140.0,245.0,264.0,283.0,305.0,366.0,479.0,748.0,7608.0,471930.60000000056,1014140.0,3900107.58,5297200.216001056,10629363.342399478,17334295.090938725,512.0,512.0,1024.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,8192.0,57344.0,111104.0,278016.0,589824.0,1052672.0,1056768.0,-52023855776.4608,-49371123712.0,-43886864629.76,-23424529254.399998,-15486636032.0,-9035530240.0,-4257923072.0,-1313341440.0,-153075712.0,-8192.0,0.0,0.0,331300864.0,16655826124.800001,25112408064.0,44331106304.0,49371168768.0,51710174417.6112,52862279680.0,0.681766666667,0.7818999999999999,0.0613885770392567
2000.0,112000.0,w78,5493107,139.832378368,0.4535465171385048,9.91207168,12.468512256,0.970627311686269,0.9811047814556522,0.7041508367082232,0.2509085778066416,0.0,0.044940585485135194,107.893981184,67.815785984,20.0,26.0,35.0,66.0,135.0,248.0,271.0,296.0,329.0,425.0,672.0,2278.0,9948.0,232644.0,943646.25,3446376.550000011,5023421.690000001,10089502.50299834,16626008.262467384,4096.0,4096.0,4096.0,4096.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,12288.0,20480.0,65536.0,102400.0,270336.0,573440.0,1056768.0,1060864.0,0.0,25.0,34.0,68.0,140.0,245.0,264.0,283.0,305.0,366.0,479.0,748.0,7608.0,471930.60000000056,1014140.0,3900107.58,5297200.216001056,10629363.342399478,17334295.090938725,512.0,512.0,1024.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,8192.0,57344.0,111104.0,278016.0,589824.0,1052672.0,1056768.0,-52023855776.4608,-49371123712.0,-43886864629.76,-23424529254.399998,-15486636032.0,-9035530240.0,-4257923072.0,-1313341440.0,-153075712.0,-8192.0,0.0,0.0,331300864.0,16655826124.800001,25112408064.0,44331106304.0,49371168768.0,51710174417.6112,52862279680.0,0.68175,0.7819499999999999,0.0752853638609907
3000.0,16000.0,w78,5493107,139.832378368,0.4535465171385048,9.91207168,12.468512256,0.970627311686269,0.9811047814556522,0.7410642686560122,0.2139951458588526,0.0,0.044940585485135194,103.798562816,67.815785984,20.0,26.0,35.0,66.0,133.0,247.0,269.0,293.0,324.0,411.0,632.0,2034.0,9907.0,254198.7999999998,986140.149999998,3524725.719999993,5037767.682000004,10141664.349698681,16792445.849885955,4096.0,4096.0,4096.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,12288.0,20480.0,65536.0,102400.0,270336.0,577536.0,1056768.0,1060864.0,0.0,25.0,34.0,68.0,140.0,245.0,264.0,283.0,305.0,366.0,479.0,748.0,7608.0,471930.60000000056,1014140.0,3900107.58,5297200.216001056,10629363.342399478,17334295.090938725,512.0,512.0,1024.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,8192.0,57344.0,111104.0,278016.0,589824.0,1052672.0,1056768.0,-52023855776.4608,-49371123712.0,-43886864629.76,-23424529254.399998,-15486636032.0,-9035530240.0,-4257923072.0,-1313341440.0,-153075712.0,-8192.0,0.0,0.0,331300864.0,16655826124.800001,25112408064.0,44331106304.0,49371168768.0,51710174417.6112,52862279680.0,0.7211,0.744333333333,0.04985788993988
3000.0,32000.0,w78,5493107,139.832378368,0.4535465171385048,9.91207168,12.468512256,0.970627311686269,0.9811047814556522,0.7410642686560122,0.2139951458588526,0.0,0.044940585485135194,103.798562816,67.815785984,20.0,26.0,35.0,66.0,133.0,247.0,269.0,293.0,324.0,411.0,632.0,2034.0,9907.0,254198.7999999998,986140.149999998,3524725.719999993,5037767.682000004,10141664.349698681,16792445.849885955,4096.0,4096.0,4096.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,12288.0,20480.0,65536.0,102400.0,270336.0,577536.0,1056768.0,1060864.0,0.0,25.0,34.0,68.0,140.0,245.0,264.0,283.0,305.0,366.0,479.0,748.0,7608.0,471930.60000000056,1014140.0,3900107.58,5297200.216001056,10629363.342399478,17334295.090938725,512.0,512.0,1024.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,8192.0,57344.0,111104.0,278016.0,589824.0,1052672.0,1056768.0,-52023855776.4608,-49371123712.0,-43886864629.76,-23424529254.399998,-15486636032.0,-9035530240.0,-4257923072.0,-1313341440.0,-153075712.0,-8192.0,0.0,0.0,331300864.0,16655826124.800001,25112408064.0,44331106304.0,49371168768.0,51710174417.6112,52862279680.0,0.7212000000000001,0.7512000000000001,0.0488188747741075
3000.0,48000.0,w78,5493107,139.832378368,0.4535465171385048,9.91207168,12.468512256,0.970627311686269,0.9811047814556522,0.7410642686560122,0.2139951458588526,0.0,0.044940585485135194,103.798562816,67.815785984,20.0,26.0,35.0,66.0,133.0,247.0,269.0,293.0,324.0,411.0,632.0,2034.0,9907.0,254198.7999999998,986140.149999998,3524725.719999993,5037767.682000004,10141664.349698681,16792445.849885955,4096.0,4096.0,4096.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,12288.0,20480.0,65536.0,102400.0,270336.0,577536.0,1056768.0,1060864.0,0.0,25.0,34.0,68.0,140.0,245.0,264.0,283.0,305.0,366.0,479.0,748.0,7608.0,471930.60000000056,1014140.0,3900107.58,5297200.216001056,10629363.342399478,17334295.090938725,512.0,512.0,1024.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,8192.0,57344.0,111104.0,278016.0,589824.0,1052672.0,1056768.0,-52023855776.4608,-49371123712.0,-43886864629.76,-23424529254.399998,-15486636032.0,-9035530240.0,-4257923072.0,-1313341440.0,-153075712.0,-8192.0,0.0,0.0,331300864.0,16655826124.800001,25112408064.0,44331106304.0,49371168768.0,51710174417.6112,52862279680.0,0.721233333333,0.7511,0.0612380191195867
3000.0,64000.0,w78,5493107,139.832378368,0.4535465171385048,9.91207168,12.468512256,0.970627311686269,0.9811047814556522,0.7410642686560122,0.2139951458588526,0.0,0.044940585485135194,103.798562816,67.815785984,20.0,26.0,35.0,66.0,133.0,247.0,269.0,293.0,324.0,411.0,632.0,2034.0,9907.0,254198.7999999998,986140.149999998,3524725.719999993,5037767.682000004,10141664.349698681,16792445.849885955,4096.0,4096.0,4096.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,12288.0,20480.0,65536.0,102400.0,270336.0,577536.0,1056768.0,1060864.0,0.0,25.0,34.0,68.0,140.0,245.0,264.0,283.0,305.0,366.0,479.0,748.0,7608.0,471930.60000000056,1014140.0,3900107.58,5297200.216001056,10629363.342399478,17334295.090938725,512.0,512.0,1024.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,8192.0,57344.0,111104.0,278016.0,589824.0,1052672.0,1056768.0,-52023855776.4608,-49371123712.0,-43886864629.76,-23424529254.399998,-15486636032.0,-9035530240.0,-4257923072.0,-1313341440.0,-153075712.0,-8192.0,0.0,0.0,331300864.0,16655826124.800001,25112408064.0,44331106304.0,49371168768.0,51710174417.6112,52862279680.0,0.721033333333,0.7506999999999999,0.0378097277655548
3000.0,80000.0,w78,5493107,139.832378368,0.4535465171385048,9.91207168,12.468512256,0.970627311686269,0.9811047814556522,0.7410642686560122,0.2139951458588526,0.0,0.044940585485135194,103.798562816,67.815785984,20.0,26.0,35.0,66.0,133.0,247.0,269.0,293.0,324.0,411.0,632.0,2034.0,9907.0,254198.7999999998,986140.149999998,3524725.719999993,5037767.682000004,10141664.349698681,16792445.849885955,4096.0,4096.0,4096.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,12288.0,20480.0,65536.0,102400.0,270336.0,577536.0,1056768.0,1060864.0,0.0,25.0,34.0,68.0,140.0,245.0,264.0,283.0,305.0,366.0,479.0,748.0,7608.0,471930.60000000056,1014140.0,3900107.58,5297200.216001056,10629363.342399478,17334295.090938725,512.0,512.0,1024.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,8192.0,57344.0,111104.0,278016.0,589824.0,1052672.0,1056768.0,-52023855776.4608,-49371123712.0,-43886864629.76,-23424529254.399998,-15486636032.0,-9035530240.0,-4257923072.0,-1313341440.0,-153075712.0,-8192.0,0.0,0.0,331300864.0,16655826124.800001,25112408064.0,44331106304.0,49371168768.0,51710174417.6112,52862279680.0,0.72125,0.7511,0.0456039903644533
3000.0,96000.0,w78,5493107,139.832378368,0.4535465171385048,9.91207168,12.468512256,0.970627311686269,0.9811047814556522,0.7410642686560122,0.2139951458588526,0.0,0.044940585485135194,103.798562816,67.815785984,20.0,26.0,35.0,66.0,133.0,247.0,269.0,293.0,324.0,411.0,632.0,2034.0,9907.0,254198.7999999998,986140.149999998,3524725.719999993,5037767.682000004,10141664.349698681,16792445.849885955,4096.0,4096.0,4096.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,12288.0,20480.0,65536.0,102400.0,270336.0,577536.0,1056768.0,1060864.0,0.0,25.0,34.0,68.0,140.0,245.0,264.0,283.0,305.0,366.0,479.0,748.0,7608.0,471930.60000000056,1014140.0,3900107.58,5297200.216001056,10629363.342399478,17334295.090938725,512.0,512.0,1024.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,8192.0,57344.0,111104.0,278016.0,589824.0,1052672.0,1056768.0,-52023855776.4608,-49371123712.0,-43886864629.76,-23424529254.399998,-15486636032.0,-9035530240.0,-4257923072.0,-1313341440.0,-153075712.0,-8192.0,0.0,0.0,331300864.0,16655826124.800001,25112408064.0,44331106304.0,49371168768.0,51710174417.6112,52862279680.0,0.7221,0.7534000000000001,0.050402842608595
3000.0,112000.0,w78,5493107,139.832378368,0.4535465171385048,9.91207168,12.468512256,0.970627311686269,0.9811047814556522,0.7410642686560122,0.2139951458588526,0.0,0.044940585485135194,103.798562816,67.815785984,20.0,26.0,35.0,66.0,133.0,247.0,269.0,293.0,324.0,411.0,632.0,2034.0,9907.0,254198.7999999998,986140.149999998,3524725.719999993,5037767.682000004,10141664.349698681,16792445.849885955,4096.0,4096.0,4096.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,12288.0,20480.0,65536.0,102400.0,270336.0,577536.0,1056768.0,1060864.0,0.0,25.0,34.0,68.0,140.0,245.0,264.0,283.0,305.0,366.0,479.0,748.0,7608.0,471930.60000000056,1014140.0,3900107.58,5297200.216001056,10629363.342399478,17334295.090938725,512.0,512.0,1024.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,8192.0,57344.0,111104.0,278016.0,589824.0,1052672.0,1056768.0,-52023855776.4608,-49371123712.0,-43886864629.76,-23424529254.399998,-15486636032.0,-9035530240.0,-4257923072.0,-1313341440.0,-153075712.0,-8192.0,0.0,0.0,331300864.0,16655826124.800001,25112408064.0,44331106304.0,49371168768.0,51710174417.6112,52862279680.0,0.7222,0.7537999999999999,0.0708110674815336
4000.0,10000.0,w78,5493107,139.832378368,0.4535465171385048,9.91207168,12.468512256,0.970627311686269,0.9811047814556522,0.7941631428099608,0.160896271704904,0.0,0.044940585485135194,97.90742528,67.815785984,20.0,26.0,35.0,66.0,134.0,246.0,268.0,290.0,319.0,398.0,591.0,1534.0,9812.0,285504.0,1010046.0,3615773.0,5039123.050000008,10234996.299998477,16949605.102502823,4096.0,4096.0,4096.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,16384.0,65536.0,106496.0,270336.0,577536.0,1056768.0,1060864.0,0.0,25.0,34.0,68.0,140.0,245.0,264.0,283.0,305.0,366.0,479.0,748.0,7608.0,471930.60000000056,1014140.0,3900107.58,5297200.216001056,10629363.342399478,17334295.090938725,512.0,512.0,1024.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,8192.0,57344.0,111104.0,278016.0,589824.0,1052672.0,1056768.0,-52023855776.4608,-49371123712.0,-43886864629.76,-23424529254.399998,-15486636032.0,-9035530240.0,-4257923072.0,-1313341440.0,-153075712.0,-8192.0,0.0,0.0,331300864.0,16655826124.800001,25112408064.0,44331106304.0,49371168768.0,51710174417.6112,52862279680.0,0.774,0.6667000000000001,0.0359269458020978
